roundid,holeid,hnum,shotid,stroke,startpos,holedis,shots_to_hole_out
130071,2336751,1,7720832,1,0,308,3
130071,2336752,2,7720835,1,0,470,5
130071,2336753,3,7720840,1,0,343,5
130071,2336754,4,7720845,1,0,473,5
130071,2336755,5,7720850,1,0,131,3
130071,2336756,6,7720853,1,0,325,4
130071,2336757,7,7720857,1,0,386,5
130071,2336758,8,7720862,1,0,123,3
130071,2336759,9,7720865,1,0,327,5
130071,2336760,10,7720870,1,0,331,3
130071,2336761,11,7720873,1,0,341,4
130071,2336762,12,7720877,1,0,312,4
130071,2336763,13,7720881,1,0,121,3
130071,2336764,14,7720884,1,0,430,5
130071,2336765,15,7720889,1,0,365,4
130071,2336766,16,7720893,1,0,346,4
130071,2336767,17,7720897,1,0,138,3
130071,2336768,18,7720900,1,0,483,5
130083,2336967,1,7721619,1,0,342,5
130083,2336968,2,7721624,1,0,350,5
130083,2336969,3,7721629,1,0,314,5
130083,2336970,4,7721634,1,0,317,4
130083,2336971,5,7721638,1,0,132,3
130083,2336972,6,7721641,1,0,497,6
130083,2336973,7,7721647,1,0,400,4
130083,2336974,8,7721651,1,0,145,4
130083,2336975,9,7721655,1,0,342,4
130083,2336976,10,7721659,1,0,322,5
130083,2336977,11,7721664,1,0,450,4
130083,2336978,12,7721668,1,0,149,4
130083,2336979,13,7721672,1,0,321,3
130083,2336980,14,7721675,1,0,331,4
130083,2336981,15,7721679,1,0,131,5
130083,2336982,16,7721684,1,0,500,5
130083,2336983,17,7721689,1,0,340,3
130083,2336984,18,7721692,1,0,337,5
130280,2340513,1,7734691,1,0,343,5
130280,2340514,2,7734696,1,0,357,4
130280,2340515,3,7734700,1,0,323,4
130280,2340516,4,7734704,1,0,337,4
130280,2340517,5,7734708,1,0,133,3
130280,2340518,6,7734711,1,0,507,5
130280,2340519,7,7734716,1,0,471,5
130280,2340520,8,7734721,1,0,142,3
130280,2340521,9,7734724,1,0,342,4
130280,2340522,10,7734728,1,0,325,3
130280,2340523,11,7734731,1,0,462,4
130280,2340524,12,7734735,1,0,146,4
130280,2340525,13,7734739,1,0,321,5
130280,2340526,14,7734744,1,0,341,3
130280,2340527,15,7734747,1,0,146,4
130280,2340528,16,7734751,1,0,500,5
130280,2340529,17,7734756,1,0,348,6
130280,2340530,18,7734762,1,0,340,4
130498,2344437,1,7748032,1,0,564,5
130498,2344438,2,7748037,1,0,161,3
130498,2344439,3,7748040,1,0,331,3
130498,2344440,4,7748043,1,0,442,5
130498,2344441,5,7748048,1,0,483,5
130498,2344442,6,7748053,1,0,470,5
130498,2344442,6,7748054,2,0,241,4
130498,2344443,7,7748058,1,0,122,3
130498,2344444,8,7748061,1,0,323,4
130498,2344445,9,7748065,1,0,412,4
130498,2344446,10,7748069,1,0,457,5
130498,2344447,11,7748074,1,0,324,4
130498,2344448,12,7748078,1,0,522,5
130498,2344449,13,7748083,1,0,235,4
130498,2344450,14,7748087,1,0,428,5
130498,2344450,14,7748088,2,0,205,4
130498,2344451,15,7748092,1,0,166,5
130498,2344452,16,7748097,1,0,319,4
130498,2344453,17,7748101,1,0,290,5
130498,2344454,18,7748106,1,0,536,4
130342,2341629,1,7738738,1,0,343,5
130342,2341630,2,7738743,1,0,357,4
130342,2341631,3,7738747,1,0,323,3
130342,2341632,4,7738750,1,0,337,4
130342,2341633,5,7738754,1,0,133,3
130342,2341634,6,7738757,1,0,507,4
130342,2341635,7,7738761,1,0,471,5
130342,2341636,8,7738766,1,0,142,3
130342,2341637,9,7738769,1,0,342,3
130342,2341638,10,7738772,1,0,325,4
130342,2341639,11,7738776,1,0,462,6
130342,2341640,12,7738782,1,0,146,4
130342,2341641,13,7738786,1,0,321,4
130342,2341642,14,7738790,1,0,341,5
130342,2341643,15,7738795,1,0,146,4
130342,2341644,16,7738799,1,0,500,4
130342,2341645,17,7738803,1,0,348,4
130342,2341646,18,7738807,1,0,340,4
130520,2344833,1,7749304,1,0,324,5
130520,2344833,1,7749305,2,0,105,4
130520,2344833,1,7749307,4,0,12,2
130520,2344834,2,7749309,1,0,429,3
130520,2344835,3,7749312,1,0,170,2
130520,2344836,4,7749314,1,0,355,4
130520,2344837,5,7749318,1,0,185,3
130520,2344839,7,7749325,1,0,421,5
130520,2344840,8,7749330,1,0,307,5
130520,2344840,8,7749331,2,0,250,4
130520,2344840,8,7749332,3,0,120,3
130520,2344841,9,7749335,1,0,427,4
130520,2344842,10,7749339,1,0,150,4
130520,2344843,11,7749343,1,0,349,3
130520,2344844,12,7749346,1,0,367,4
130520,2344845,13,7749350,1,0,175,4
130520,2344846,14,7749354,1,0,363,3
130520,2344847,15,7749357,1,0,573,5
130520,2344848,16,7749362,1,0,385,3
130520,2344848,16,7749363,2,0,90,2
130520,2344849,17,7749365,1,0,361,4
130520,2344850,18,7749369,1,0,432,5
130476,2344041,1,7746816,1,0,324,4
130476,2344042,2,7746820,1,0,455,5
130476,2344043,3,7746825,1,0,168,4
130476,2344044,4,7746829,1,0,355,3
130476,2344045,5,7746832,1,0,195,3
130476,2344046,6,7746835,1,0,517,5
130476,2344047,7,7746840,1,0,421,5
130476,2344048,8,7746845,1,0,307,5
130476,2344049,9,7746850,1,0,427,5
130476,2344050,10,7746855,1,0,143,3
130476,2344051,11,7746858,1,0,349,3
130476,2344052,12,7746861,1,0,367,5
130476,2344053,13,7746866,1,0,168,3
130476,2344054,14,7746869,1,0,363,4
130476,2344055,15,7746873,1,0,575,4
130476,2344056,16,7746877,1,0,385,4
130476,2344057,17,7746881,1,0,365,3
130476,2344058,18,7746884,1,0,432,5
130491,2344311,1,7747680,1,0,324,4
130491,2344311,1,7747681,2,0,90,3
130491,2344312,2,7747684,1,0,455,3
130491,2344313,3,7747687,1,0,168,3
130491,2344314,4,7747690,1,0,355,5
130491,2344315,5,7747695,1,0,195,4
130491,2344316,6,7747699,1,0,517,4
130491,2344317,7,7747703,1,0,421,5
130491,2344318,8,7747708,1,0,307,4
130491,2344319,9,7747712,1,0,427,5
130491,2344320,10,7747717,1,0,143,3
130491,2344321,11,7747720,1,0,349,5
130491,2344322,12,7747725,1,0,367,5
130491,2344323,13,7747730,1,0,168,3
130491,2344324,14,7747733,1,0,363,3
130491,2344325,15,7747736,1,0,575,5
130491,2344326,16,7747741,1,0,385,4
130491,2344327,17,7747745,1,0,365,5
130491,2344328,18,7747750,1,0,432,4
130521,2344851,1,7749374,1,0,324,4
130521,2344852,2,7749378,1,0,429,3
130521,2344853,3,7749382,1,0,170,3
130521,2344854,4,7749385,1,0,355,3
130521,2344855,5,7749390,1,0,185,3
130521,2344856,6,7749393,1,0,517,4
130521,2344857,7,7749397,1,0,421,2
130521,2344858,8,7749401,1,0,307,5
130521,2344859,9,7749406,1,0,427,6
130521,2344860,10,7749412,1,0,150,3
130521,2344861,11,7749415,1,0,349,5
130521,2344862,12,7749420,1,0,367,4
130521,2344863,13,7749424,1,0,175,4
130521,2344864,14,7749428,1,0,363,4
130521,2344865,15,7749432,1,0,573,6
130521,2344866,16,7749438,1,0,385,5
130521,2344867,17,7749443,1,0,361,3
130521,2344868,18,7749446,1,0,432,4
130523,2344887,1,7749487,1,0,324,4
130523,2344888,2,7749491,1,0,455,5
130523,2344889,3,7749496,1,0,168,3
130523,2344890,4,7749499,1,0,355,5
130523,2344891,5,7749504,1,0,195,3
130523,2344892,6,7749507,1,0,517,6
130523,2344893,7,7749513,1,0,421,5
130523,2344894,8,7749518,1,0,307,4
130523,2344895,9,7749522,1,0,427,3
130523,2344896,10,7749525,1,0,143,4
130523,2344897,11,7749529,1,0,349,4
130523,2344898,12,7749533,1,0,367,4
130523,2344899,13,7749537,1,0,168,3
130523,2344900,14,7749540,1,0,363,3
130523,2344901,15,7749543,1,0,575,5
130523,2344902,16,7749548,1,0,385,5
130523,2344903,17,7749553,1,0,365,4
130523,2344904,18,7749557,1,0,432,4
130524,2344905,1,7749561,1,0,324,3
130524,2344906,2,7749564,1,0,455,5
130524,2344907,3,7749569,1,0,168,3
130524,2344908,4,7749572,1,0,355,4
130524,2344908,4,7749573,2,0,70,3
130524,2344909,5,7749576,1,0,195,3
130524,2344910,6,7749579,1,0,517,5
130524,2344911,7,7749584,1,0,421,5
130524,2344912,8,7749589,1,0,307,4
130524,2344913,9,7749593,1,0,427,5
130524,2344914,10,7749598,1,0,143,3
130524,2344915,11,7749601,1,0,349,3
130524,2344916,12,7749604,1,0,385,4
130524,2344917,13,7749608,1,0,168,3
130524,2344918,14,7749611,1,0,363,4
130524,2344919,15,7749615,1,0,575,5
130524,2344920,16,7749620,1,0,385,4
130524,2344921,17,7749624,1,0,365,4
130524,2344922,18,7749628,1,0,432,4
130556,2345481,1,7751694,1,0,550,5
130556,2345482,2,7751699,1,0,378,4
130556,2345483,3,7751703,1,0,210,3
130556,2345484,4,7751706,1,0,540,6
130556,2345485,5,7751712,1,0,315,4
130556,2345486,6,7751716,1,0,160,3
130556,2345487,7,7751719,1,0,403,4
130556,2345488,8,7751723,1,0,352,5
130556,2345489,9,7751728,1,0,375,4
130556,2345490,10,7751732,1,0,330,5
130556,2345491,11,7751737,1,0,550,6
130556,2345492,12,7751743,1,0,175,4
130556,2345492,12,7751745,3,0,170,2
130556,2345493,13,7751747,1,0,563,6
130556,2345494,14,7751753,1,0,430,5
130556,2345495,15,7751758,1,0,157,3
130556,2345496,16,7751761,1,0,315,4
130556,2345497,17,7751765,1,0,400,5
130556,2345498,18,7751770,1,0,430,5
130557,2345499,1,7751775,1,0,550,6
130557,2345500,2,7751781,1,0,375,4
130557,2345501,3,7751785,1,0,290,4
130557,2345502,4,7751789,1,0,155,3
130557,2345503,5,7751792,1,0,440,4
130557,2345504,6,7751796,1,0,400,4
130557,2345505,7,7751800,1,0,500,4
130557,2345506,8,7751804,1,0,500,5
130557,2345507,9,7751809,1,0,360,4
130557,2345508,10,7751813,1,0,500,4
130557,2345509,11,7751817,1,0,400,4
130557,2345510,12,7751821,1,0,440,4
130557,2345511,13,7751825,1,0,145,3
130557,2345512,14,7751828,1,0,330,4
130557,2345513,15,7751832,1,0,205,4
130557,2345514,16,7751836,1,0,330,3
130557,2345515,17,7751839,1,0,215,3
130557,2345516,18,7751842,1,0,400,4
130697,2348019,1,7760517,1,0,324,6
130697,2348020,2,7760523,1,0,455,5
130697,2348021,3,7760528,1,0,168,1
130697,2348022,4,7760529,1,0,355,4
130697,2348023,5,7760533,1,0,195,3
130697,2348024,6,7760536,1,0,517,4
130697,2348025,7,7760540,1,0,421,5
130697,2348026,8,7760545,1,0,307,5
130697,2348027,9,7760550,1,0,427,4
130697,2348028,10,7760554,1,0,143,4
130697,2348029,11,7760558,1,0,349,5
130697,2348030,12,7760563,1,0,367,4
130697,2348031,13,7760567,1,0,168,3
130697,2348032,14,7760570,1,0,363,4
130697,2348033,15,7760574,1,0,575,4
130697,2348034,16,7760578,1,0,385,4
130697,2348035,17,7760582,1,0,365,4
130697,2348036,18,7760586,1,0,432,4
130646,2347101,1,7757391,1,0,324,4
130646,2347102,2,7757395,1,0,429,4
130646,2347103,3,7757399,1,0,170,4
130646,2347104,4,7757403,1,0,355,4
130646,2347105,5,7757407,1,0,185,3
130646,2347106,6,7757410,1,0,517,4
130646,2347107,7,7757414,1,0,421,3
130646,2347108,8,7757417,1,0,307,4
130646,2347109,9,7757421,1,0,427,1
130646,2347110,10,7757428,1,0,150,3
130646,2347111,11,7757431,1,0,349,5
130646,2347112,12,7757436,1,0,367,4
130646,2347113,13,7757440,1,0,175,2
130646,2347114,14,7757442,1,0,363,4
130646,2347115,15,7757446,1,0,573,1
130646,2347116,16,7757451,1,0,385,5
130646,2347117,17,7757456,1,0,361,5
130646,2347118,18,7757461,1,0,432,4
130646,2347118,18,7757462,2,0,150,3
130706,2348181,1,7761140,1,0,324,4
130706,2348182,2,7761144,1,0,455,6
130706,2348183,3,7761150,1,0,168,4
130706,2348184,4,7761154,1,0,355,4
130706,2348185,5,7761158,1,0,195,4
130706,2348186,6,7761162,1,0,517,5
130706,2348187,7,7761167,1,0,421,4
130706,2348188,8,7761171,1,0,307,4
130706,2348189,9,7761175,1,0,427,5
130706,2348189,9,7761176,2,0,225,4
130706,2348190,10,7761180,1,0,143,3
130706,2348191,11,7761183,1,0,349,4
130706,2348192,12,7761187,1,0,385,4
130706,2348193,13,7761191,1,0,168,3
130706,2348194,14,7761194,1,0,363,4
130706,2348195,15,7761198,1,0,575,4
130706,2348196,16,7761202,1,0,385,5
130706,2348197,17,7761207,1,0,365,4
130706,2348198,18,7761211,1,0,432,5
130706,2348198,18,7761212,2,0,120,4
130774,2349405,1,7765054,1,0,564,5
130774,2349406,2,7765059,1,0,156,4
130774,2349407,3,7765063,1,0,331,5
130774,2349408,4,7765068,1,0,442,4
130774,2349409,5,7765072,1,0,483,6
130774,2349410,6,7765078,1,0,470,6
130774,2349410,6,7765080,3,0,25,4
130774,2349411,7,7765084,1,0,122,3
130774,2349412,8,7765087,1,0,323,5
130774,2349413,9,7765092,1,0,412,5
130774,2349413,9,7765093,2,0,142,4
130774,2349414,10,7765097,1,0,457,5
130774,2349414,10,7765098,2,0,250,4
130774,2349415,11,7765102,1,0,324,4
130774,2349416,12,7765106,1,0,522,6
130774,2349417,13,7765112,1,0,232,4
130774,2349418,14,7765116,1,0,428,5
130774,2349418,14,7765117,2,0,185,4
130774,2349419,15,7765121,1,0,165,4
130774,2349420,16,7765125,1,0,319,4
130774,2349421,17,7765129,1,0,290,4
130774,2349422,18,7765133,1,0,536,6
130774,2349422,18,7765134,2,0,250,5
131538,2363157,1,7814365,1,0,342,5
131538,2363158,2,7814370,1,0,350,3
131538,2363159,3,7814373,1,0,314,4
131538,2363160,4,7814377,1,0,317,4
131538,2363161,5,7814381,1,0,146,3
131538,2363162,6,7814384,1,0,497,3
132091,2373111,1,7851831,1,0,434,3
132091,2373112,2,7851834,1,0,378,3
132091,2373113,3,7851837,1,0,189,4
132091,2373114,4,7851841,1,0,616,6
132091,2373114,4,7851843,3,0,110,4
132091,2373114,4,7851844,4,0,10,3
132091,2373115,5,7851847,1,0,434,6
132091,2373115,5,7851849,3,0,434,4
132091,2373116,6,7851853,1,0,318,4
132091,2373117,7,7851857,1,0,189,4
132091,2373118,8,7851861,1,0,477,5
132091,2373119,9,7851866,1,0,563,5
132091,2373120,10,7851871,1,0,375,4
132091,2373121,11,7851875,1,0,549,5
132091,2373122,12,7851880,1,0,447,3
132091,2373123,13,7851883,1,0,175,3
132091,2373124,14,7851886,1,0,390,6
132091,2373124,14,7851887,2,0,114,5
132091,2373125,15,7851892,1,0,459,5
132091,2373126,16,7851897,1,0,343,4
132091,2373127,17,7851901,1,0,214,3
132091,2373128,18,7851904,1,0,533,6
131695,2365983,1,7824273,1,0,434,5
131695,2365984,2,7824278,1,0,378,4
131695,2365985,3,7824282,1,0,192,3
131695,2365986,4,7824285,1,0,616,5
131695,2365987,5,7824290,1,0,478,4
131695,2365988,6,7824294,1,0,318,6
131695,2365989,7,7824300,1,0,202,3
131695,2365990,8,7824303,1,0,477,4
131695,2365991,9,7824307,1,0,563,5
131695,2365992,10,7824312,1,0,375,3
131695,2365993,11,7824315,1,0,549,6
131695,2365994,12,7824321,1,0,495,4
131695,2365995,13,7824325,1,0,175,4
131695,2365996,14,7824329,1,0,390,5
131695,2365997,15,7824334,1,0,459,4
131695,2365998,16,7824338,1,0,343,3
131695,2365999,17,7824341,1,0,241,3
131695,2366000,18,7824344,1,0,565,5
131762,2367189,1,7828368,1,0,434,4
131762,2367190,2,7828372,1,0,378,4
131762,2367191,3,7828376,1,0,192,3
131762,2367192,4,7828379,1,0,616,5
131762,2367193,5,7828384,1,0,478,5
131762,2367194,6,7828389,1,0,318,5
131762,2367195,7,7828394,1,0,202,3
131762,2367196,8,7828397,1,0,477,4
131762,2367197,9,7828401,1,0,563,6
131762,2367198,10,7828407,1,0,375,6
131762,2367198,10,7828409,3,0,375,4
131762,2367199,11,7828413,1,0,549,5
131762,2367200,12,7828418,1,0,495,4
131762,2367201,13,7828422,1,0,175,5
131762,2367202,14,7828427,1,0,390,4
131762,2367203,15,7828431,1,0,459,5
131762,2367203,15,7828432,2,0,220,4
131762,2367204,16,7828436,1,0,343,4
131762,2367205,17,7828440,1,0,241,3
131762,2367206,18,7828443,1,0,565,5
131697,2366019,1,7824413,1,0,434,5
131697,2366020,2,7824418,1,0,378,4
131697,2366021,3,7824422,1,0,195,4
131697,2366022,4,7824426,1,0,616,6
131697,2366023,5,7824432,1,0,478,4
131697,2366024,6,7824436,1,0,318,5
131697,2366025,7,7824441,1,0,215,3
131697,2366026,8,7824444,1,0,477,4
131697,2366027,9,7824448,1,0,563,5
131697,2366028,10,7824453,1,0,375,5
131697,2366028,10,7824454,2,0,90,4
131697,2366029,11,7824458,1,0,549,7
131697,2366029,11,7824462,5,0,28,3
131697,2366030,12,7824465,1,0,445,5
131697,2366031,13,7824470,1,0,179,3
131697,2366032,14,7824473,1,0,390,4
131697,2366033,15,7824477,1,0,459,3
131697,2366034,16,7824480,1,0,343,4
131697,2366035,17,7824484,1,0,221,5
131697,2366036,18,7824489,1,0,565,4
131700,2366073,1,7824606,1,0,434,5
131700,2366074,2,7824611,1,0,378,4
131700,2366075,3,7824615,1,0,189,4
131700,2366076,4,7824619,1,0,616,5
131700,2366076,4,7824621,3,0,70,3
131700,2366077,5,7824624,1,0,478,3
131700,2366078,6,7824628,1,0,318,4
131700,2366079,7,7824632,1,0,215,2
131700,2366080,8,7824634,1,0,477,4
131700,2366081,9,7824638,1,0,563,5
131700,2366082,10,7824643,1,0,375,4
131700,2366083,11,7824647,1,0,549,4
131700,2366084,12,7824651,1,0,495,4
131700,2366085,13,7824655,1,0,175,3
131700,2366086,14,7824658,1,0,390,5
131700,2366086,14,7824659,2,0,130,4
131700,2366087,15,7824663,1,0,459,6
131700,2366088,16,7824669,1,0,343,3
131700,2366089,17,7824672,1,0,241,3
131700,2366090,18,7824675,1,0,565,4
131701,2366091,1,7824679,1,0,434,4
131701,2366092,2,7824683,1,0,378,4
131701,2366093,3,7824687,1,0,189,3
131701,2366094,4,7824690,1,0,616,3
131701,2366095,5,7824695,1,0,478,4
131701,2366096,6,7824699,1,0,318,4
131701,2366097,7,7824703,1,0,215,4
131701,2366098,8,7824707,1,0,477,4
131701,2366099,9,7824711,1,0,563,4
131701,2366100,10,7824715,1,0,375,4
131701,2366101,11,7824719,1,0,549,3
131701,2366102,12,7824724,1,0,495,4
131701,2366103,13,7824728,1,0,175,3
131701,2366104,14,7824731,1,0,390,4
131701,2366105,15,7824735,1,0,459,4
131701,2366106,16,7824739,1,0,343,4
131701,2366107,17,7824743,1,0,241,1
131701,2366108,18,7824747,1,0,565,5
132315,2377143,1,7865045,1,0,434,4
132315,2377144,2,7865049,1,0,378,3
132315,2377145,3,7865053,1,0,189,4
132315,2377146,4,7865057,1,0,616,5
132315,2377146,4,7865059,3,0,110,3
132315,2377147,5,7865062,1,0,478,3
132315,2377148,6,7865067,1,0,318,4
132315,2377149,7,7865071,1,0,215,2
132315,2377150,8,7865073,1,0,477,6
132315,2377151,9,7865079,1,0,563,7
132315,2377152,10,7865086,1,0,375,1
132315,2377153,11,7865091,1,0,549,5
132315,2377154,12,7865096,1,0,495,5
132315,2377155,13,7865101,1,0,175,1
132315,2377156,14,7865105,1,0,390,4
132315,2377156,14,7865106,2,0,125,3
132315,2377157,15,7865109,1,0,459,4
132315,2377158,16,7865113,1,0,343,3
132315,2377159,17,7865116,1,0,241,3
132315,2377160,18,7865119,1,0,565,5
131703,2366127,1,7824760,1,0,434,5
131703,2366128,2,7824765,1,0,378,5
131703,2366129,3,7824770,1,0,189,2
131703,2366130,4,7824772,1,0,616,5
131703,2366131,5,7824777,1,0,434,3
131703,2366132,6,7824780,1,0,318,4
131703,2366133,7,7824784,1,0,189,3
131703,2366134,8,7824787,1,0,477,4
131703,2366135,9,7824791,1,0,563,4
131703,2366136,10,7824795,1,0,375,4
131703,2366137,11,7824799,1,0,549,5
131703,2366137,11,7824800,2,0,250,4
131703,2366138,12,7824804,1,0,447,3
131703,2366139,13,7824807,1,0,175,3
131703,2366140,14,7824810,1,0,390,3
131703,2366141,15,7824813,1,0,459,4
131703,2366142,16,7824817,1,0,343,4
131703,2366143,17,7824821,1,0,214,5
131703,2366144,18,7824826,1,0,533,5
131738,2366757,1,7826794,1,0,434,5
131738,2366758,2,7826799,1,0,378,6
131738,2366759,3,7826805,1,0,189,3
131738,2366760,4,7826808,1,0,616,5
131738,2366761,5,7826813,1,0,434,4
131738,2366762,6,7826817,1,0,318,4
131738,2366763,7,7826821,1,0,200,3
131738,2366764,8,7826824,1,0,477,3
131738,2366765,9,7826827,1,0,563,4
131738,2366766,10,7826831,1,0,375,4
131738,2366767,11,7826835,1,0,549,5
131738,2366768,12,7826840,1,0,447,5
131738,2366769,13,7826845,1,0,175,3
131738,2366770,14,7826848,1,0,390,4
131738,2366771,15,7826852,1,0,459,7
131738,2366771,15,7826854,3,0,459,5
131738,2366772,16,7826859,1,0,343,4
131738,2366773,17,7826863,1,0,214,4
131738,2366774,18,7826867,1,0,533,5
131739,2366775,1,7826872,1,0,434,4
131739,2366776,2,7826876,1,0,378,3
131739,2366777,3,7826879,1,0,189,3
131739,2366778,4,7826882,1,0,616,5
131739,2366778,4,7826883,2,0,330,4
131739,2366779,5,7826887,1,0,434,5
131739,2366780,6,7826892,1,0,318,6
131739,2366781,7,7826898,1,0,200,4
131739,2366782,8,7826902,1,0,477,5
131739,2366783,9,7826907,1,0,563,5
131739,2366784,10,7826912,1,0,375,3
131739,2366785,11,7826915,1,0,549,7
131739,2366785,11,7826917,3,0,549,5
131739,2366786,12,7826922,1,0,447,4
131739,2366787,13,7826926,1,0,175,3
131739,2366788,14,7826929,1,0,390,4
131739,2366789,15,7826933,1,0,459,4
131739,2366790,16,7826937,1,0,343,4
131739,2366791,17,7826941,1,0,214,3
131739,2366792,18,7826944,1,0,533,6
131739,2366792,18,7826945,2,0,250,5
131740,2366793,1,7826950,1,0,434,6
131740,2366794,2,7826956,1,0,378,4
131740,2366795,3,7826960,1,0,195,4
131740,2366796,4,7826964,1,0,616,5
131740,2366797,5,7826969,1,0,478,5
131740,2366798,6,7826974,1,0,318,6
131740,2366799,7,7826980,1,0,215,3
131740,2366800,8,7826983,1,0,477,4
131740,2366801,9,7826987,1,0,563,5
131740,2366802,10,7826992,1,0,375,4
131740,2366803,11,7826996,1,0,549,6
131740,2366804,12,7827002,1,0,445,5
131740,2366805,13,7827007,1,0,179,3
131740,2366806,14,7827010,1,0,390,5
131740,2366807,15,7827015,1,0,459,3
131740,2366808,16,7827018,1,0,343,4
131740,2366809,17,7827022,1,0,221,3
131740,2366810,18,7827025,1,0,565,4
131759,2367135,1,7828139,1,0,434,4
131759,2367136,2,7828143,1,0,378,5
131759,2367137,3,7828148,1,0,195,3
131759,2367138,4,7828151,1,0,616,4
131759,2367139,5,7828155,1,0,478,5
131759,2367140,6,7828160,1,0,318,3
131759,2367141,7,7828163,1,0,215,2
131759,2367142,8,7828165,1,0,477,5
131759,2367143,9,7828170,1,0,563,4
131759,2367144,10,7828174,1,0,375,4
131759,2367145,11,7828178,1,0,549,4
131759,2367146,12,7828182,1,0,445,4
131759,2367147,13,7828186,1,0,179,3
131759,2367148,14,7828189,1,0,390,4
131759,2367149,15,7828193,1,0,459,3
131759,2367150,16,7828196,1,0,343,3
131759,2367151,17,7828199,1,0,221,3
131759,2367152,18,7828202,1,0,565,5
132898,2387637,1,7902867,1,0,434,4
132898,2387638,2,7902871,1,0,378,4
132898,2387639,3,7902875,1,0,192,3
132898,2387640,4,7902878,1,0,616,7
132898,2387641,5,7902885,1,0,478,6
132898,2387642,6,7902891,1,0,318,4
132898,2387643,7,7902895,1,0,202,3
132898,2387644,8,7902898,1,0,477,6
132898,2387645,9,7902904,1,0,563,7
132898,2387646,10,7902911,1,0,375,4
132898,2387647,11,7902915,1,0,549,5
132898,2387648,12,7902920,1,0,495,4
132898,2387649,13,7902924,1,0,175,6
132898,2387650,14,7902930,1,0,390,4
132898,2387651,15,7902934,1,0,459,5
132898,2387652,16,7902939,1,0,343,4
132898,2387653,17,7902943,1,0,241,3
132898,2387654,18,7902946,1,0,565,5
131871,2369151,1,7836101,1,0,434,4
131871,2369152,2,7836105,1,0,378,3
131871,2369153,3,7836108,1,0,189,3
131871,2369154,4,7836111,1,0,616,6
131871,2369155,5,7836117,1,0,434,4
131871,2369156,6,7836121,1,0,318,4
131871,2369157,7,7836125,1,0,189,5
131871,2369158,8,7836130,1,0,477,8
131871,2369158,8,7836132,3,0,477,6
131871,2369159,9,7836138,1,0,563,6
131871,2369160,10,7836144,1,0,375,4
131871,2369161,11,7836148,1,0,549,5
131871,2369162,12,7836153,1,0,447,4
131871,2369163,13,7836157,1,0,175,6
131871,2369164,14,7836163,1,0,390,4
131871,2369165,15,7836167,1,0,459,4
131871,2369166,16,7836171,1,0,343,4
131871,2369167,17,7836175,1,0,214,4
131871,2369168,18,7836179,1,0,533,7
132092,2373129,1,7851910,1,0,434,4
132092,2373130,2,7851914,1,0,378,5
132092,2373131,3,7851919,1,0,189,4
132092,2373132,4,7851923,1,0,616,5
132092,2373133,5,7851928,1,0,434,5
132092,2373134,6,7851933,1,0,318,5
132092,2373134,6,7851934,2,0,144,4
132092,2373135,7,7851938,1,0,189,3
132092,2373136,8,7851941,1,0,477,4
132092,2373137,9,7851945,1,0,563,8
132092,2373137,9,7851946,2,0,277,7
132092,2373138,10,7851953,1,0,375,4
132092,2373139,11,7851957,1,0,549,5
132092,2373140,12,7851962,1,0,447,4
132092,2373141,13,7851966,1,0,175,3
132092,2373142,14,7851969,1,0,390,4
132092,2373143,15,7851973,1,0,459,4
132092,2373144,16,7851977,1,0,343,5
132092,2373145,17,7851982,1,0,214,3
132092,2373146,18,7851985,1,0,533,5
132287,2376639,1,7863440,1,0,550,5
132287,2376640,2,7863445,1,0,375,4
132287,2376641,3,7863449,1,0,290,4
132287,2376648,10,7863453,1,0,500,5
132287,2376649,11,7863458,1,0,400,4
132287,2376650,12,7863462,1,0,440,5
132287,2376651,13,7863467,1,0,145,3
132287,2376652,14,7863470,1,0,330,4
132287,2376653,15,7863474,1,0,205,5
132287,2376654,16,7863479,1,0,330,4
132287,2376655,17,7863483,1,0,215,3
132287,2376656,18,7863486,1,0,400,4
133821,2404251,1,7959390,1,0,350,4
133821,2404252,2,7959394,1,0,510,5
133821,2404253,3,7959399,1,0,112,3
133821,2404254,4,7959402,1,0,325,4
133821,2404255,5,7959406,1,0,347,3
133821,2404256,6,7959409,1,0,517,5
133821,2404257,7,7959414,1,0,350,4
133821,2404258,8,7959418,1,0,170,3
133821,2404259,9,7959421,1,0,353,5
133821,2404260,10,7959426,1,0,349,4
133821,2404261,11,7959430,1,0,471,5
133821,2404262,12,7959435,1,0,364,5
133821,2404263,13,7959440,1,0,141,3
133821,2404264,14,7959443,1,0,471,6
133821,2404265,15,7959449,1,0,158,3
133821,2404266,16,7959452,1,0,285,3
133821,2404267,17,7959455,1,0,347,4
133821,2404268,18,7959459,1,0,384,4
133126,2391741,1,7916454,1,0,564,4
133126,2391742,2,7916458,1,0,152,3
133126,2391743,3,7916461,1,0,331,5
133126,2391744,4,7916466,1,0,442,4
133126,2391744,4,7916467,2,0,141,3
133126,2391745,5,7916470,1,0,483,5
133126,2391745,5,7916471,2,0,200,4
133126,2391746,6,7916475,1,0,470,4
133126,2391747,7,7916479,1,0,164,4
133126,2391748,8,7916483,1,0,323,3
133126,2391749,9,7916486,1,0,412,4
133126,2391750,10,7916490,1,0,457,4
133126,2391750,10,7916491,2,0,150,3
133126,2391751,11,7916495,1,0,325,3
133126,2391752,12,7916498,1,0,522,5
