WKT,fid,full_id,osm_id,osm_type,golf,type,lie,layer,hole_ref,path
"MULTIPOLYGON (((-117.7809567 34.0849077,-117.7810523 34.0847908,-117.7812435 34.0848417,-117.7814369 34.0849737,-117.7815143 34.0851565,-117.7815439 34.0853506,-117.7815735 34.085558,-117.781594 34.0857126,-117.7815917 34.0859501,-117.7815644 34.0860386,-117.7815579 34.0860784,-117.7815602 34.0861133,-117.781608 34.0861717,-117.7816911 34.0862546,-117.7817286 34.0863225,-117.7816888 34.0863866,-117.7815955 34.0864262,-117.7815124 34.0864149,-117.7814692 34.0863687,-117.7814544 34.0863074,-117.7814444 34.0862315,-117.7814942 34.0861359,-117.7814646 34.0860558,-117.7813861 34.0859945,-117.7813451 34.0858484,-117.7813076 34.0856892,-117.7812825 34.0856025,-117.7812416 34.0855082,-117.7812143 34.0853612,-117.7811437 34.0852,-117.7811107 34.0851086,-117.7810265 34.0849861,-117.7809567 34.0849077),(-117.7815558 34.0861383,-117.7815041 34.086143,-117.7814732 34.0861923,-117.7814628 34.0862279,-117.7814608 34.0862608,-117.7814694 34.0863098,-117.781495 34.0863551,-117.7815217 34.0863999,-117.7815962 34.0864069,-117.7816503 34.0863838,-117.7816896 34.0863466,-117.7816975 34.0863117,-117.7816884 34.0862773,-117.7816739 34.0862467,-117.7816535 34.0862267,-117.781619 34.0861972,-117.7815882 34.0861609,-117.7815558 34.0861383)))","11",r16389482,"16389482",relation,fairway,multipolygon,fairway,Fairways,"12","/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-117.7845131 34.0852174,-117.7844266 34.0852089,-117.7843202 34.0852093,-117.7842178 34.0852244,-117.784154 34.0851985,-117.7840061 34.0851773,-117.7838724 34.085174,-117.7837427 34.0851773,-117.7836167 34.0851728,-117.7834574 34.0851832,-117.7834369 34.0852492,-117.7834722 34.0853114,-117.7836054 34.0853321,-117.7839502 34.0853745,-117.7840879 34.0854198,-117.784246 34.0853679,-117.7842972 34.0853887,-117.7844008 34.0854113,-117.7845055 34.0853971,-117.7845817 34.085399,-117.7846398 34.0853773,-117.78465 34.0853217,-117.784584 34.0852548,-117.7845131 34.0852174),(-117.784257 34.085281,-117.7842348 34.0853201,-117.784273 34.085363,-117.7843549 34.0853785,-117.7844135 34.0853903,-117.7845006 34.0853795,-117.7845523 34.0853875,-117.784599 34.0853696,-117.7846161 34.0853262,-117.7845802 34.0852781,-117.7845284 34.0852499,-117.7844674 34.0852342,-117.7843964 34.0852339,-117.7843094 34.0852621,-117.784257 34.085281)))","12",r16389483,"16389483",relation,fairway,multipolygon,fairway,Fairways,"13","/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-117.7862964 34.0876491,-117.7863116 34.0877151,-117.7863326 34.0877611,-117.7863841 34.0877924,-117.7864211 34.0878324,-117.7864557 34.0878804,-117.7864774 34.0879184,-117.7864749 34.0879464,-117.7864541 34.0879743,-117.7863865 34.0880023,-117.7863181 34.088027,-117.7862296 34.0880217,-117.7861668 34.0880123,-117.7861322 34.0879795,-117.7861306 34.087935,-117.786236 34.0878497,-117.7862537 34.0877778,-117.786228 34.0877424,-117.7861145 34.0877264,-117.7860284 34.0877364,-117.7859391 34.0877411,-117.7857886 34.0876858,-117.7857098 34.0876198,-117.7856245 34.0875405,-117.78556 34.0874676,-117.7855145 34.0873659,-117.7854496 34.0872867,-117.7854109 34.0872104,-117.7854087 34.0871406,-117.7852937 34.0870709,-117.7852038 34.0870586,-117.7851401 34.0869927,-117.7851128 34.0868984,-117.7851211 34.0867161,-117.7851179 34.0865988,-117.785142 34.0864989,-117.7852901 34.0864829,-117.7853496 34.0864909,-117.7855041 34.0865562,-117.7855733 34.0866575,-117.7856119 34.0867894,-117.785665 34.086928,-117.7857021 34.0870467,-117.785731 34.087168,-117.785789 34.0872612,-117.7858742 34.0873665,-117.7859869 34.0874332,-117.7861173 34.0874812,-117.7862138 34.0875438,-117.7862964 34.0876491),(-117.7863125 34.0877711,-117.7862698 34.0878031,-117.7862481 34.0878477,-117.7862191 34.0878877,-117.7861732 34.0879275,-117.7861731 34.0879668,-117.7862105 34.0879926,-117.7862706 34.087997,-117.786331 34.088001,-117.7863905 34.0879857,-117.7864492 34.0879497,-117.7864549 34.0879017,-117.7864179 34.0878531,-117.7863736 34.0878064,-117.7863125 34.0877711)))","13",r16389484,"16389484",relation,fairway,multipolygon,fairway,Fairways,"14","/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-117.7841775 34.088119,-117.784299 34.0881157,-117.7843964 34.0881324,-117.7844076 34.0881683,-117.7843609 34.0882217,-117.7842443 34.088271,-117.7840447 34.0883236,-117.7839747 34.0883583,-117.7838661 34.0883516,-117.7837719 34.0883343,-117.7836705 34.0882843,-117.7835716 34.088259,-117.7834646 34.088219,-117.7834147 34.0881837,-117.783364 34.088133,-117.7832312 34.0880917,-117.7831379 34.088087,-117.7830485 34.0880757,-117.7829335 34.0880431,-117.7827717 34.0879391,-117.7827025 34.0878598,-117.7826116 34.0878058,-117.7825142 34.0877592,-117.7823992 34.0877598,-117.7823252 34.0878211,-117.7822527 34.0878678,-117.7822028 34.0879131,-117.7821481 34.0879271,-117.7820685 34.0879104,-117.7820057 34.0879084,-117.7819502 34.0879178,-117.7818705 34.0879224,-117.7818021 34.0879184,-117.7817442 34.0878618,-117.7816887 34.0878125,-117.7816693 34.0877638,-117.7816806 34.0877279,-117.7817233 34.0877199,-117.7818045 34.0877032,-117.7818906 34.0877099,-117.7819397 34.0877378,-117.7819735 34.0877745,-117.7819848 34.0877918,-117.7820282 34.0878258,-117.7820942 34.0878192,-117.7821417 34.0877578,-117.7821996 34.0876959,-117.7822648 34.0876386,-117.7823147 34.0875952,-117.7823758 34.0875759,-117.782445 34.0875699,-117.7825625 34.0875952,-117.7826366 34.0876339,-117.7828884 34.0876905,-117.7830308 34.0876905,-117.7831902 34.0877272,-117.7833994 34.0877992,-117.7835844 34.0878531,-117.7837277 34.0878958,-117.7838757 34.0879824,-117.7839884 34.0880451,-117.7840874 34.0881064,-117.7841775 34.088119),(-117.7820212 34.0878499,-117.7820029 34.087821,-117.7819787 34.0878042,-117.7819333 34.0877605,-117.7818895 34.087727,-117.7818467 34.0877238,-117.7818093 34.0877279,-117.7817522 34.0877434,-117.7817162 34.0877579,-117.7817128 34.0877905,-117.7817484 34.0878373,-117.7817939 34.0878811,-117.7818354 34.0878999,-117.7819441 34.0879028,-117.7819801 34.0879032,-117.782006 34.0878867,-117.7820168 34.0878683,-117.7820212 34.0878499)))","14",r16389485,"16389485",relation,fairway,multipolygon,fairway,Fairways,"15","/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-117.7812429 34.0877989,-117.781301 34.0878667,-117.7812771 34.0879855,-117.7812315 34.0880401,-117.7811644 34.0880533,-117.781062 34.0880269,-117.780988 34.0880024,-117.7808242 34.0879525,-117.780724 34.0879299,-117.7806079 34.0878799,-117.7805146 34.0878243,-117.7804247 34.0877631,-117.7803041 34.087699,-117.7801767 34.0876189,-117.7800617 34.0875171,-117.780006 34.0875124,-117.7799479 34.0874549,-117.7798489 34.0873173,-117.779734 34.087224,-117.7796623 34.0871599,-117.779627 34.0870723,-117.779627 34.0869262,-117.7796065 34.0867377,-117.7795576 34.086536,-117.7795531 34.0864088,-117.7795417 34.0862853,-117.7795178 34.086208,-117.7795122 34.0861425,-117.7795179 34.0861219,-117.7795508 34.0860685,-117.7796522 34.0860534,-117.7796801 34.086062,-117.7797197 34.0861144,-117.7797363 34.0861364,-117.7797352 34.0861511,-117.7797306 34.0862146,-117.7797055 34.0863136,-117.7797533 34.0863796,-117.7798774 34.0865058,-117.7799297 34.086699,-117.7799536 34.0868998,-117.7799388 34.0870232,-117.7799775 34.0871213,-117.7800708 34.0872023,-117.780204 34.0872532,-117.7804816 34.0873983,-117.7806478 34.0874888,-117.7807525 34.0875538,-117.7808515 34.087617,-117.7809573 34.0876773,-117.7811667 34.0877734,-117.7812429 34.0877989),(-117.7796069 34.0863105,-117.7795679 34.0862837,-117.7795392 34.0861986,-117.7795316 34.0861319,-117.7795483 34.0861014,-117.7795703 34.0860771,-117.7796325 34.0860667,-117.779671 34.0860696,-117.7797118 34.0861175,-117.7797168 34.0861791,-117.7797134 34.0862121,-117.7797087 34.0862453,-117.77968 34.0863038,-117.7796599 34.0863099,-117.779631 34.0863163,-117.7796069 34.0863105)))","15",r16389486,"16389486",relation,fairway,multipolygon,fairway,Fairways,"16","/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-117.7779529 34.0861257,-117.7778853 34.0861171,-117.777829 34.0861244,-117.7777775 34.0861204,-117.7777268 34.0860858,-117.777674 34.086065,-117.7776182 34.0860244,-117.7775442 34.0859985,-117.7774589 34.0860051,-117.7774283 34.0860591,-117.7774194 34.0860971,-117.7774372 34.0861544,-117.7774637 34.0861917,-117.7775273 34.0862064,-117.7775973 34.0862064,-117.7776745 34.086209,-117.7777453 34.0861904,-117.7777791 34.0861831,-117.7778371 34.0862164,-117.7778894 34.0862364,-117.7779497 34.0862357,-117.7779626 34.086207,-117.7779666 34.0861617,-117.7779529 34.0861257),(-117.7777526 34.0861211,-117.7777292 34.0861007,-117.7777006 34.0860881,-117.777669 34.0860656,-117.7775595 34.0860071,-117.7775055 34.0860078,-117.7774571 34.0860366,-117.7774396 34.0860824,-117.7774355 34.0861284,-117.7774613 34.0861637,-117.7775385 34.0861957,-117.7776262 34.086193,-117.7777276 34.086189,-117.7777553 34.0861728,-117.7777646 34.0861493,-117.7777526 34.0861211)))","16",r16389487,"16389487",relation,fairway,multipolygon,fairway,Fairways,"17","/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-117.7761346 34.0850979,-117.77617 34.084974,-117.7760815 34.0848207,-117.7759946 34.0846741,-117.7758675 34.0845235,-117.7756808 34.0843902,-117.7755134 34.0842742,-117.7754651 34.0841943,-117.7755231 34.0840876,-117.7754378 34.083969,-117.7753074 34.083857,-117.775235 34.0837451,-117.7752073 34.0836332,-117.7751665 34.0835555,-117.7751508 34.0835313,-117.7751288 34.0834918,-117.7749807 34.0833745,-117.7748311 34.0833346,-117.7747747 34.0833039,-117.7747506 34.0831653,-117.7747361 34.0830107,-117.7746851 34.0829881,-117.7746311 34.0830031,-117.7745885 34.0830347,-117.7745325 34.0830731,-117.7744852 34.0831263,-117.7744846 34.0831499,-117.7744948 34.0831802,-117.7745703 34.0832333,-117.7747329 34.0833306,-117.7747361 34.0834505,-117.7748697 34.0836358,-117.7749936 34.0838011,-117.7751062 34.0839344,-117.7751561 34.084073,-117.7751964 34.0842089,-117.7752446 34.0843182,-117.7753235 34.0844542,-117.7754265 34.0845755,-117.775515 34.0846848,-117.7755585 34.0847661,-117.7756566 34.0848407,-117.7757661 34.0849567,-117.77589 34.0850433,-117.7760252 34.0851273,-117.7761346 34.0850979),(-117.7745476 34.0831946,-117.7746187 34.0832323,-117.7746591 34.0832676,-117.7747024 34.0832785,-117.7747377 34.0832681,-117.7747348 34.083213,-117.7747286 34.0831517,-117.7747265 34.0830848,-117.7747251 34.0830235,-117.7746552 34.0830014,-117.7745892 34.0830527,-117.7745186 34.0831046,-117.7744981 34.083139,-117.7745106 34.0831739,-117.7745476 34.0831946)))","17",r16389488,"16389488",relation,fairway,multipolygon,fairway,Fairways,"18","/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-117.7825769 34.0878816,-117.7825045 34.0878761,-117.7824643 34.0878939,-117.7824281 34.0879294,-117.7823865 34.0879905,-117.7823624 34.088026,-117.7823275 34.0880505,-117.7822645 34.0880704,-117.7821961 34.088086,-117.7821719 34.0881138,-117.78218 34.0881726,-117.7822122 34.0881971,-117.7822658 34.0882148,-117.782306 34.0882104,-117.7823557 34.0881815,-117.7824321 34.0881249,-117.7824871 34.088126,-117.7825501 34.0881204,-117.7826078 34.0881038,-117.7826467 34.0880804,-117.7826802 34.0880516,-117.7826923 34.0880127,-117.7826936 34.0879694,-117.7826775 34.0879349,-117.7826534 34.087915,-117.7826199 34.0878939,-117.7825769 34.0878816)))","18",w461968112,"461968112",way,water_hazard,multipolygon,water_hazard,Fairways,"15","/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-117.7797115 34.0803356,-117.7796429 34.0803491,-117.7795439 34.0803552,-117.7794084 34.0803241,-117.7793253 34.0803071,-117.7792628 34.0802947,-117.779186 34.0802958,-117.7790534 34.0802896,-117.7789242 34.0802884,-117.7787574 34.0802824,-117.7786791 34.0803019,-117.7786848 34.080312,-117.7787621 34.0802911,-117.7789237 34.0803021,-117.7790507 34.0802982,-117.7791812 34.0803063,-117.779256 34.0803057,-117.7793213 34.0803171,-117.7794 34.0803367,-117.7795433 34.0803681,-117.7796439 34.0803629,-117.7797221 34.0803449,-117.7797115 34.0803356)))","19",w1211363242,"1211363242",way,water_hazard,multipolygon,water_hazard,Fairways,"1","/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-117.7809341 34.0799184,-117.7808297 34.079902,-117.7806786 34.0798686,-117.7806128 34.0798535,-117.7805677 34.0798497,-117.7805371 34.0798563,-117.7804972 34.0798694,-117.7804641 34.0798994,-117.7804411 34.0799503,-117.7804249 34.0800074,-117.7804117 34.0800596,-117.7803679 34.080111,-117.7803252 34.0801466,-117.7802732 34.0801758,-117.7801989 34.0802005,-117.7800968 34.0802209,-117.7801055 34.0802319,-117.780202 34.0802097,-117.7802787 34.0801843,-117.7803314 34.0801539,-117.780377 34.0801153,-117.7804196 34.0800659,-117.7804346 34.0800089,-117.7804515 34.0799489,-117.7804739 34.0799045,-117.7805017 34.079877,-117.7805405 34.0798662,-117.7805728 34.0798604,-117.7806111 34.0798635,-117.7806801 34.0798774,-117.7808258 34.0799114,-117.7809321 34.0799294,-117.7809341 34.0799184)))","20",w1211363243,"1211363243",way,water_hazard,multipolygon,water_hazard,Fairways,"2","/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-117.7762304 34.0821403,-117.7761842 34.0821567,-117.7761194 34.0821623,-117.7760363 34.082158,-117.7759672 34.0821199,-117.7759338 34.0820715,-117.7759144 34.082016,-117.7759087 34.0819605,-117.7758961 34.0818997,-117.7759178 34.0818745,-117.775996 34.0818673,-117.7760589 34.0818866,-117.7760914 34.0819412,-117.7761307 34.0819581,-117.7761553 34.0819495,-117.7761634 34.0819391,-117.776184 34.0819119,-117.7762149 34.081912,-117.7762407 34.081946,-117.7762518 34.081993,-117.7762551 34.0820673,-117.7762504 34.082109,-117.7762304 34.0821403)))","21",w1211363244,"1211363244",way,water_hazard,multipolygon,water_hazard,Fairways,"9","/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-117.7839932 34.0884451,-117.7840165 34.0884098,-117.7841022 34.0883575,-117.784198 34.0883248,-117.7842957 34.088292,-117.7844189 34.0882219,-117.7844915 34.0881577,-117.7846376 34.0880603,-117.7846934 34.0880023,-117.7846918 34.0880185,-117.7846499 34.0880653,-117.7844998 34.088168,-117.7844247 34.0882269,-117.7843004 34.0882967,-117.7841966 34.0883304,-117.7841154 34.0883618,-117.7840243 34.0884189,-117.7840017 34.0884569,-117.7839932 34.0884451)))","22",w1211388837,"1211388837",way,water_hazard,multipolygon,water_hazard,Fairways,"15","/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-117.7865435 34.0882114,-117.7865426 34.0881909,-117.786607 34.0881909,-117.7866762 34.0881883,-117.7867003 34.0882349,-117.7866874 34.0882822,-117.7866295 34.0882922,-117.7865482 34.0882909,-117.7865464 34.0882624,-117.786544 34.0882315,-117.7865435 34.0882114)))","23",w1208043335,"1208043335",way,tee,multipolygon,tee,Greens and bunks,"15","/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-117.7864332 34.087995,-117.7863969 34.088007,-117.7863688 34.0880237,-117.7863623 34.088059,-117.7863607 34.0880883,-117.7863986 34.088097,-117.7864155 34.0880643,-117.7864332 34.0880437,-117.7864645 34.088033,-117.7864573 34.0880063,-117.7864332 34.087995)))","24",w1208043336,"1208043336",way,bunker,multipolygon,bunker,Greens and bunks,"14","/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-117.7861354 34.0877997,-117.7861467 34.0878304,-117.7861145 34.0878357,-117.7860703 34.0878377,-117.7860582 34.0878591,-117.7860783 34.087895,-117.7860968 34.0879277,-117.7861531 34.087915,-117.7861877 34.0878917,-117.7862207 34.0878691,-117.786236 34.0878497,-117.7862312 34.0877858,-117.7861539 34.0877658,-117.7861354 34.0877997)))","25",w1208043337,"1208043337",way,bunker,multipolygon,bunker,Greens and bunks,"14","/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-117.7863125 34.0877711,-117.7862698 34.0878031,-117.7862481 34.0878477,-117.7862191 34.0878877,-117.7861732 34.0879275,-117.7861731 34.0879668,-117.7862105 34.0879926,-117.7862706 34.087997,-117.786331 34.088001,-117.7863905 34.0879857,-117.7864492 34.0879497,-117.7864549 34.0879017,-117.7864179 34.0878531,-117.7863736 34.0878064,-117.7863125 34.0877711)))","26",w1208043338,"1208043338",way,green,multipolygon,green,Greens and bunks,"14","/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-117.7842644 34.0879851,-117.7842378 34.0879884,-117.7841839 34.0879704,-117.7841316 34.0879937,-117.7841268 34.0880444,-117.7841477 34.0880724,-117.784204 34.0880837,-117.7842483 34.0880664,-117.7842869 34.0880604,-117.7843167 34.0880764,-117.7843634 34.0880717,-117.7843762 34.0880337,-117.7843626 34.0880197,-117.7843175 34.0880124,-117.7842644 34.0879851)))","27",w1208043340,"1208043340",way,bunker,multipolygon,bunker,Greens and bunks,"15","/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-117.7820212 34.0878499,-117.7820029 34.087821,-117.7819787 34.0878042,-117.7819333 34.0877605,-117.7818895 34.087727,-117.7818467 34.0877238,-117.7818093 34.0877279,-117.7817522 34.0877434,-117.7817162 34.0877579,-117.7817128 34.0877905,-117.7817484 34.0878373,-117.7817939 34.0878811,-117.7818354 34.0878999,-117.7819441 34.0879028,-117.7819801 34.0879032,-117.782006 34.0878867,-117.7820168 34.0878683,-117.7820212 34.0878499)))","28",w1208043342,"1208043342",way,green,multipolygon,green,Greens and bunks,"15","/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-117.7820695 34.087697,-117.7820331 34.0877159,-117.7820052 34.0877399,-117.781991 34.0877653,-117.7820211 34.0877818,-117.7820479 34.0877884,-117.7820837 34.0877686,-117.7821082 34.0877309,-117.7820991 34.0877116,-117.782074 34.0877074,-117.7820695 34.087697)))","29",w1208043343,"1208043343",way,bunker,multipolygon,bunker,Greens and bunks,"15","/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-117.7817668 34.0879006,-117.7817281 34.0879086,-117.7817275 34.0879322,-117.7817463 34.0879595,-117.781789 34.0879878,-117.7818464 34.0879925,-117.7818413 34.0879576,-117.7818487 34.0879491,-117.7818299 34.0879369,-117.7817753 34.0879015,-117.7817668 34.0879006)))","30",w1208043344,"1208043344",way,bunker,multipolygon,bunker,Greens and bunks,"15","/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-117.7816427 34.0880919,-117.7815978 34.0881136,-117.7815887 34.0881451,-117.7816126 34.0881843,-117.7816661 34.0882092,-117.7817218 34.0882253,-117.7817776 34.0882121,-117.7817986 34.0881833,-117.7817713 34.0881442,-117.7817201 34.0881235,-117.7816427 34.0880919)))","31",w1208043345,"1208043345",way,tee,multipolygon,tee,Greens and bunks,"16","/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-117.7801132 34.0870167,-117.7800847 34.0870389,-117.7800677 34.0870658,-117.7800512 34.0871049,-117.7800864 34.0871176,-117.7801228 34.0871115,-117.7801547 34.0871223,-117.780153 34.0871473,-117.780157 34.087176,-117.7802036 34.0871831,-117.780227 34.0871515,-117.7802048 34.0871049,-117.7802025 34.0870723,-117.780161 34.0870606,-117.7801371 34.0870304,-117.7801132 34.0870167)))","32",w1208043347,"1208043347",way,bunker,multipolygon,bunker,Greens and bunks,"16","/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-117.7798372 34.0874102,-117.7797911 34.0874399,-117.7797763 34.0874597,-117.7797433 34.0874847,-117.7797445 34.0875078,-117.7797763 34.0875238,-117.7798162 34.0875398,-117.7798634 34.087528,-117.7798708 34.0875115,-117.7798651 34.0874757,-117.779864 34.0874418,-117.7798577 34.0874225,-117.7798372 34.0874102)))","33",w1208043348,"1208043348",way,bunker,multipolygon,bunker,Greens and bunks,"16","/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-117.7796069 34.0863105,-117.7795679 34.0862837,-117.7795392 34.0861986,-117.7795316 34.0861319,-117.7795483 34.0861014,-117.7795703 34.0860771,-117.7796325 34.0860667,-117.779671 34.0860696,-117.7797118 34.0861175,-117.7797168 34.0861791,-117.7797134 34.0862121,-117.7797087 34.0862453,-117.77968 34.0863038,-117.7796599 34.0863099,-117.779631 34.0863163,-117.7796069 34.0863105)))","34",w1208043349,"1208043349",way,green,multipolygon,green,Greens and bunks,"16","/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-117.7798061 34.0860984,-117.7797409 34.0861077,-117.7797352 34.0861511,-117.779757 34.0861824,-117.7797827 34.0862344,-117.7797538 34.0862823,-117.7797353 34.0863103,-117.7797707 34.0863377,-117.7798029 34.086337,-117.779827 34.086315,-117.7798318 34.0862783,-117.779864 34.086263,-117.7798761 34.0862284,-117.7798527 34.086203,-117.779827 34.086195,-117.7798109 34.0861691,-117.7798342 34.0861377,-117.7798061 34.0860984)))","35",w1208043350,"1208043350",way,bunker,multipolygon,bunker,Greens and bunks,"16","/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-117.7795043 34.0860531,-117.7795236 34.0860884,-117.779511 34.0861248,-117.7794995 34.086187,-117.7794705 34.0862077,-117.779419 34.0862057,-117.7794029 34.0861657,-117.7794255 34.0861191,-117.7794424 34.0860791,-117.7794681 34.0860431,-117.7795043 34.0860531)))","36",w1208043351,"1208043351",way,bunker,multipolygon,bunker,Greens and bunks,"16","/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-117.7790722 34.0864676,-117.7789395 34.0864463,-117.7788952 34.086437,-117.7789032 34.086351,-117.7789306 34.0863123,-117.7790537 34.0863257,-117.7791487 34.0863457,-117.7792187 34.086377,-117.7791969 34.0864436,-117.7791575 34.0864829,-117.7790722 34.0864676)))","37",w1208043352,"1208043352",way,tee,multipolygon,tee,Greens and bunks,"17","/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-117.7777526 34.0861211,-117.7777292 34.0861007,-117.7777006 34.0860881,-117.777669 34.0860656,-117.7775595 34.0860071,-117.7775055 34.0860078,-117.7774571 34.0860366,-117.7774396 34.0860824,-117.7774355 34.0861284,-117.7774613 34.0861637,-117.7775385 34.0861957,-117.7776262 34.086193,-117.7777276 34.086189,-117.7777553 34.0861728,-117.7777646 34.0861493,-117.7777526 34.0861211)))","38",w1208043353,"1208043353",way,green,multipolygon,green,Greens and bunks,"17","/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-117.7777622 34.0861984,-117.7777333 34.0862344,-117.7776858 34.0862344,-117.7776254 34.0862264,-117.7775973 34.086261,-117.7776198 34.086289,-117.7776681 34.0862797,-117.7776922 34.086305,-117.7777196 34.0863063,-117.777759 34.086279,-117.7778049 34.086241,-117.7777904 34.0862144,-117.7777622 34.0861984)))","39",w1208043355,"1208043355",way,bunker,multipolygon,bunker,Greens and bunks,"17","/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-117.7776866 34.0859645,-117.7776351 34.0859518,-117.777586 34.0859198,-117.7775723 34.0859745,-117.7776029 34.0860058,-117.7776496 34.0860251,-117.7777099 34.0860598,-117.7777478 34.0860824,-117.7777896 34.0860691,-117.7778033 34.0860264,-117.7777469 34.0859931,-117.7776866 34.0859645)))","40",w1208043356,"1208043356",way,bunker,multipolygon,bunker,Greens and bunks,"17","/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-117.7770053 34.0856528,-117.7769117 34.0856581,-117.7768996 34.0857779,-117.7770171 34.0857799,-117.7770103 34.0856906,-117.7770053 34.0856528)))","41",w1208043357,"1208043357",way,tee,multipolygon,tee,Greens and bunks,"11","/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-117.7771628 34.0856506,-117.7770324 34.0856506,-117.7770276 34.0856986,-117.777026 34.0857745,-117.7770976 34.0857772,-117.7771813 34.0857759,-117.777174 34.0857099,-117.7771628 34.0856506)))","42",w1208043358,"1208043358",way,tee,multipolygon,tee,Greens and bunks,"11","/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-117.7765271 34.0855786,-117.7764804 34.0855773,-117.7764281 34.0856066,-117.7764072 34.0856406,-117.7764241 34.0856939,-117.7764708 34.0857226,-117.7765255 34.0857479,-117.7766092 34.0857492,-117.7766397 34.0857079,-117.7766301 34.0856499,-117.7765271 34.0855786)))","43",w1208043359,"1208043359",way,tee,multipolygon,tee,Greens and bunks,"18","/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-117.7763734 34.0854973,-117.776313 34.085506,-117.7762945 34.0855473,-117.7763042 34.0855959,-117.7763798 34.0856139,-117.7764225 34.0855939,-117.7764394 34.0855659,-117.7764474 34.0855313,-117.7763734 34.0854973)))","44",w1208043360,"1208043360",way,tee,multipolygon,tee,Greens and bunks,"18","/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-117.7767733 34.0852554,-117.7767122 34.0852794,-117.7766912 34.0853374,-117.7767081 34.08539,-117.7767323 34.0854273,-117.7767757 34.0854653,-117.7768385 34.0854646,-117.7768876 34.0854447,-117.7769124 34.0854065,-117.7769125 34.085376,-117.7768964 34.0853111,-117.7768667 34.0852852,-117.7768504 34.0852681,-117.7768143 34.0852521,-117.7767733 34.0852554)))","45",w1208043361,"1208043361",way,green,multipolygon,green,Greens and bunks,"10","/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
