WKT,fid,full_id,osm_id,osm_type,golf,type,lie,layer,hole_ref,path
"MULTIPOLYGON (((-75.79997516761523 469.7560944556699, -76.4480295257 472.9556116269532, -78.21690932501059 475.40381859515264, -81.09938580664247 474.36614424629397, -83.38867641414515 472.7881072395098, -86.73083945684304 473.3431161558792, -90.05581344679258 474.54325379623697, -93.20548635628346 476.19012596989705, -94.92503149045928 474.7268913260382, -95.15880075338781 470.8493057210171, -93.91172255637143 467.7904285767795, -91.32834316015517 463.9625288194702, -89.88350088701087 462.1294985706254, -87.07329753360746 462.37330738600804, -85.37367587442287 462.70505769169176, -82.28739956156296 460.8603938682586, -78.82740841165764 463.484070112936, -76.77946424205138 466.17996492018165, -75.79997516761523 469.7560944556699)))",63.0,w1208043385,1208043385,way,bunker,multipolygon,bunker,Greens and bunks,8,"/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-83.41210911785369 373.8303839464652, -87.74672448459685 382.7086504433805, -94.45883755898907 395.8509908378346, -100.22900816704289 410.8049803907693, -104.89187482789568 426.6068175352757, -108.27716834363027 437.09047753957066, -109.38236973638557 441.5303060034489, -107.34612507650606 446.5229470528311, -103.59790668281153 446.7184354639744, -95.01582575322142 446.87430628028096, -84.03369845744751 445.7939551588629, -77.47353749875474 440.55680630183815, -70.69722463277415 427.3084163251474, -65.22524445108628 417.03083010726004, -57.57466156322634 405.7972003577106, -53.33157242785494 399.75850636631094, -49.148862012279146 391.4679281895701, -39.162515323956335 371.2274711456075, -34.22058429423723 360.56973577654617, -29.97532186405411 348.8424630147142, -22.660127587447732 338.2598839420507, -8.075618854872705 313.3120268468565, -1.7539548913802308 297.0132487111732, 2.89328772100204 276.0202729014304, 14.906810520486873 253.70974008994835, 21.68309354861533 214.01136126431993, 24.086104370801632 187.92980955762005, 22.89748809995436 164.31079731946284, 15.825308253638248 137.7107561871253, 9.599809229073413 120.36861009616587, 4.300622849198749 110.90280518430518, -2.779139949551019 100.55403814503052, -8.668216651022176 98.28988589162691, -15.161508363072011 103.62776491717796, -16.30098150421079 110.99523927028031, -16.047513024014265 130.08016391423553, -15.660740132319338 149.37868157867342, -16.993361744746515 169.74228006385147, -16.694748788665915 187.56540541363165, -17.226454378096957 200.73835729356233, -14.645950893431671 218.37661156692775, -11.800598487324164 240.1493342322351, -15.994208103543512 256.06073276203006, -29.055916985871274 283.75002769997764, -41.61198875184675 302.6530834984078, -48.351835880384336 309.254412549742, -57.01726623775509 322.68384803996923, -67.29444465916278 345.42528903185257, -74.84864364328521 361.5625416780972, -83.41210911785369 373.8303839464652)))",64.0,w1208043386,1208043386,way,fairway,multipolygon,fairway,Greens and bunks,8,"/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((33.0338479724505 234.98784020059247, 32.173096555863054 238.50445792961636, 30.46652670649227 243.99474593625655, 27.424742303183418 247.40976716730074, 24.64366668533104 244.66348054971377, 24.285947898658918 239.4666552518811, 25.024551085841065 234.86184295112025, 27.444305326915376 231.9492140252737, 30.927521283239795 231.10983392452908, 33.0338479724505 234.98784020059247)))",91.0,w1208043418,1208043418,way,bunker,multipolygon,bunker,Greens and bunks,8,"/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((17.116109334055725 281.44186461014897, 17.796498434343356 285.7803353823965, 14.28615094122972 290.1919660001431, 11.394384536172574 290.5395141870372, 9.766820409403831 288.1937380885324, 9.848407042608912 283.9436294759025, 8.31853195367309 280.8371628722466, 6.691162731327874 279.33011436573906, 6.580279925573757 275.95730623356985, 8.025296410323124 272.99383984069664, 11.161902600395173 273.4005361029426, 13.502654004741618 272.6960559410395, 16.378188070794387 268.2999379163675, 18.907567148059464 267.1069273072817, 21.38633000907507 271.8309201017473, 19.410003516919428 278.3889628761426, 17.819073561732967 279.5215203941075, 17.116109334055725 281.44186461014897)))",92.0,w1208043419,1208043419,way,bunker,multipolygon,bunker,Greens and bunks,8,"/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((2.7794958011356465 -21.888368030504353, 2.9635377042081723 -10.148880656217898, 4.321752802554033 2.539184474715057, 5.82056603849109 12.985847370403008, 4.228829999614352 20.050161466756435, -1.3017040245501241 24.64815701347561, -3.630103357124854 20.223734229730326, -3.461632563383715 8.198749039122504, -3.0531618500491473 -3.218108027328981, -4.9605049933313285 -13.783320411021123, -5.605080923938341 -21.9366954085649, -2.3621247602485065 -24.502507094064185, 2.7794958011356465 -21.888368030504353)))",93.0,w1208043420,1208043420,way,tee,multipolygon,tee,Greens and bunks,8,"/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((1.35437391977151 38.485736138445645, -1.5061857782695849 45.277234183761266, -5.750553576022799 47.69357462200105, -8.541654456336651 41.28801230130193, -5.402830697083084 34.316541922239594, -2.2753609116496816 33.008860845361596, 1.35437391977151 38.485736138445645)))",94.0,w1208043421,1208043421,way,tee,multipolygon,tee,Greens and bunks,8,"/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((11.809439902414264 189.965421959713, 7.483201677975916 202.39200496250874, 0.5894664055017068 206.38709104337408, -4.346972346691953 204.01830738199237, -7.325684816961037 198.10988466745016, -8.67040230041171 189.99346326677028, -10.834082867954475 181.57461805417938, -7.646366224150428 167.75666793026517, -9.127639278284862 160.08423743978824, -12.122413150392108 151.227986609548, -11.767089818453105 136.95620828184587, -9.346864521655622 123.15686149989574, -3.4835007638758824 105.73253463837432, 4.35800368931121 88.4696981486752, 12.239802254804435 88.169156193336, 16.92751903081698 93.96294599448424, 10.699551580627663 109.29360579037052, 4.039059132461611 126.65847609238085, -2.4002672362576707 143.9670581414282, -2.040481964685408 151.34392032093842, 3.9456079229985397 165.0908549501412, 10.483314828202818 172.43955865514977, 13.04438533787918 181.55475217445542, 11.809439902414264 189.965421959713), (-4.727736462225857 168.76733375166964, -7.676270928433218 172.45862587961597, -9.14489092518762 178.87319570064278, -8.005810860097007 185.35585421528026, -7.086167945473225 193.87758449851958, -2.5574352687138657 203.6418336761983, 1.4467391983447264 202.93698952431782, 5.569136266391038 201.5338028255303, 8.943210704900663 191.40070539876774, 9.598280170405273 175.63108094013046, 5.591818291339764 169.2618501828531, 2.299981787106481 166.46456324803808, -4.727736462225857 168.76733375166964)))",8.0,r16389197,16389197,relation,fairway,multipolygon,fairway,Fairways,9,"/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((11.876870057942527 129.74519319508204, 8.71287319154263 134.31145198428226, 5.915931807066844 141.451786343913, 3.4116901363699994 151.09399474989573, 4.584614007039692 160.57131732008088, 7.978722618036474 166.41985784766916, 12.532482165183742 170.9747442103992, 17.56593692315837 173.96997018922661, 22.857524727368933 177.97478118005643, 25.99341513393803 176.5697245808053, 29.41040975419042 167.97152453259628, 29.793029544749913 159.99482185695229, 25.78281670311663 153.98662977177878, 25.56539366344845 148.79810365597336, 27.237629044975076 146.36111891045744, 28.501849403739794 145.87865399991983, 31.787802008491518 144.68337754092886, 32.86031341096189 141.16137579413703, 30.55785719514587 136.78682225355146, 26.514935340620465 133.53618534892234, 19.6248143779659 130.01939636176417, 15.528398752767133 128.79155449790574, 11.876870057942527 129.74519319508204)))",21.0,w1211363244,1211363244,way,water_hazard,multipolygon,water_hazard,Fairways,9,"/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((16.227735102656204 204.69346988259417, 14.388084870844732 209.69806923881265, 10.871640277641841 212.7590549138347, 8.128768973499398 218.53752206836475, 5.363486965991197 223.41209413137335, 2.1484322742834316 220.71400507626208, 0.6616615076856127 215.8501932966476, 3.055689492430223 210.36871720407476, 7.419332360944286 206.71601385026975, 11.7731938165344 201.59508862990492, 14.9045846534376 201.60003357996288, 16.227735102656204 204.69346988259417)))",55.0,w1208043375,1208043375,way,bunker,multipolygon,bunker,Greens and bunks,9,"/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-9.27799854318465 192.59689289318544, -8.01243742637146 201.4939443361675, -5.226449876109883 210.19181093213206, -6.564485340908466 220.12372927168485, -13.930645618146182 220.87568912909887, -15.358450645312109 210.72705146076146, -15.377797603384012 202.10376559918473, -16.205371657305754 197.22461204283377, -16.427096221208835 192.189608900552, -12.156340134537645 189.46683096865286, -10.255230787355181 189.8787777485711, -9.27799854318465 192.59689289318544)))",56.0,w1208043376,1208043376,way,bunker,multipolygon,bunker,Greens and bunks,9,"/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-4.727736462225857 168.76733375166964, -7.676270928433218 172.45862587961597, -9.14489092518762 178.87319570064278, -8.005810860097007 185.35585421528026, -7.086167945473225 193.87758449851958, -2.5574352687138657 203.6418336761983, 1.4467391983447264 202.93698952431782, 5.569136266391038 201.5338028255303, 8.943210704900663 191.40070539876774, 9.598280170405273 175.63108094013046, 5.591818291339764 169.2618501828531, 2.299981787106481 166.46456324803808, -4.727736462225857 168.76733375166964)))",57.0,w1208043377,1208043377,way,green,multipolygon,green,Greens and bunks,9,"/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((9.881661896539669 -0.2001547612724153, 8.28103738760645 6.1552287051824806, 1.1621791077561814 6.940344588509788, -5.449669677442568 8.030512182143639, -10.802572024345467 10.643767144309777, -14.387504330361013 7.857563304359019, -10.805461492575887 2.455352258940593, -7.319832607206891 -2.4589611294379665, 0.9425122264189433 -9.299207853761118, 6.943857473981335 -11.543997155403076, 10.566703399315156 -9.997361496574513, 10.022338771231004 -3.9715536305141086, 9.881661896539669 -0.2001547612724153)))",58.0,w1208043379,1208043379,way,tee,multipolygon,tee,Greens and bunks,9,"/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((6.469636210108468 34.23115290313376, 4.6521728925269015 40.942713784392026, 1.565353926655842 43.09521330862822, -3.0481714572898166 43.96729143246944, -6.4217190982118755 39.65657747299588, -7.0897505698534555 35.898255938810735, -3.900590181746849 33.273470730581494, -2.0572325605641235 31.884784114389504, 2.683169964536768 30.914141774225072, 6.469636210108468 34.23115290313376)))",59.0,w1208043380,1208043380,way,tee,multipolygon,tee,Greens and bunks,9,"/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((26.49666416107417 369.556381164615, 26.918546548340352 374.316544510242, 30.234737278815484 378.446355186926, 33.65928377504314 385.57179654151355, 33.78193256543101 391.83932780018154, 32.98302089543172 396.7569102850314, 30.998250590086002 401.21508091686906, 24.243353030510136 405.3138316056027, 19.099463763945543 405.63794597399806, 15.133385012509514 403.4169091622118, 12.106597835609316 398.7084921342182, 9.961002285751366 391.78332692525714, 13.129965649313249 382.2758487876865, 16.06736200717796 376.60525846009364, 15.4347733586625 365.6219362902891, 12.504699279137956 353.4160616834231, 10.10478512545326 341.6671037098047, 5.196850094336865 324.35741642313474, 8.749759026631613 314.99353206327555, 14.289846506482935 304.1497529665719, 10.947295274967574 296.58350932922644, 0.0080770269685436 294.8884472037196, -9.040137082458903 290.13904668008877, -13.302205922970014 284.4593147704893, -7.515734082005806 276.69142004197624, -4.224119451028811 262.7527745744021, -5.934585769230741 245.87923150490155, -5.837037410550703 230.43743501845597, -13.362049175936866 220.44293136913097, -18.72898498761524 209.22364368929834, -28.007472860109566 194.69471202285717, -31.057982062374574 181.34274861052631, -23.75600000889398 156.38237878712175, -9.449139012397033 127.18896927981064, -1.9146482383459684 123.80012313124212, 5.106407647882863 122.17638832396347, 9.183388053099023 127.59983783552457, 10.601084027433654 140.07677130448087, 13.501976430544843 154.18241867160646, 15.994662556885007 168.57282711683524, 18.14796212170957 185.4312900426578, 15.405892220121643 203.51231675935765, 20.596437804161013 220.3633370526893, 15.753205596128037 234.88826643951938, 10.055873055166556 254.55000775828807, 13.972205961513708 269.85842630051934, 27.982495106284684 284.4165414568431, 32.21669433012966 295.74887583968234, 33.3278844343226 308.8546465494949, 37.385351803733904 322.04874964428086, 39.74171055359313 335.82540099578296, 34.832947193418235 345.8433755365161, 26.49666416107417 369.556381164615), (18.20413358986358 378.39982827485187, 24.42243174033067 375.7199899669615, 29.848359700988333 379.35263402234455, 32.044234834559326 385.5159134328744, 32.67534060707157 390.861423943237, 31.897218386587202 397.80340531657544, 27.090248022118786 402.75156057969184, 22.052659786473587 404.8489193784883, 17.647503743556808 403.3318455561687, 15.623781135702929 400.5481792431408, 12.554193110646217 393.3229378734916, 13.093601813115736 388.58189402233734, 13.198899242072669 385.7157968234526, 14.87789446892088 381.3700942245066, 18.20413358986358 378.39982827485187)))",9.0,r16389480,16389480,relation,fairway,multipolygon,fairway,Fairways,10,"/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((18.20413358986358 378.39982827485187, 24.42243174033067 375.7199899669615, 29.848359700988333 379.35263402234455, 32.044234834559326 385.5159134328744, 32.67534060707157 390.861423943237, 31.897218386587202 397.80340531657544, 27.090248022118786 402.75156057969184, 22.052659786473587 404.8489193784883, 17.647503743556808 403.3318455561687, 15.623781135702929 400.5481792431408, 12.554193110646217 393.3229378734916, 13.093601813115736 388.58189402233734, 13.198899242072669 385.7157968234526, 14.87789446892088 381.3700942245066, 18.20413358986358 378.39982827485187)))",45.0,w1208043361,1208043361,way,green,multipolygon,green,Greens and bunks,10,"/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((33.210027878359796 364.0512342696036, 33.07293653979543 359.2973705590805, 35.9356099047819 354.94611318643024, 38.38168476466958 354.8037885423571, 40.76334595474047 356.0505053199256, 42.62436880449013 356.7980558291754, 41.7941756693634 359.75062325953445, 40.6979380850877 361.4848294434398, 41.46151328487671 363.48448531785493, 41.57065678102542 366.59207410270596, 39.33851980674853 370.00556881243824, 37.71999960202417 372.4024394498281, 36.99266000188904 375.552856548494, 34.31472155767315 378.40450667169193, 31.93554932116586 376.7362445976312, 29.47153935757561 374.1744404553299, 28.096596697630638 372.27062834600133, 29.082046504200875 368.5906640955966, 31.957140858687268 366.1598287555114, 33.210027878359796 364.0512342696036)))",46.0,w1208043362,1208043362,way,bunker,multipolygon,bunker,Greens and bunks,10,"/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((16.953836527291905 239.61804890000053, 21.081269806645686 235.46589598127525, 22.572334132969633 229.52956662811516, 25.458639412700343 228.53705249840345, 27.751877732514412 230.08632631358182, 27.216407683455152 235.38716070637633, 27.626953387389968 239.46642246241595, 26.574909410936115 244.07046150602014, 24.251129825482597 248.72442775781906, 24.683333413534623 251.540225319535, 23.823958604853193 256.3925655118794, 21.550401662931396 259.6563186520609, 18.954413428117515 259.4247649183501, 17.30093650875926 255.7679164691524, 14.684524219537883 253.25377924555937, 12.700109904314454 248.76914093966775, 14.659706007421455 245.38478667403183, 16.478167646034976 244.11474785756695, 16.953836527291905 239.61804890000053)))",47.0,w1208043364,1208043364,way,bunker,multipolygon,bunker,Greens and bunks,10,"/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-5.718272808989678 0.7738068295805078, -4.201851582158638 -6.36543119392968, -0.0923202346388432 -8.565237074268452, 4.589144519460751 -8.40249510776971, 6.149220668581631 -3.599999027977674, 4.793022134020917 3.9828258382897275, 2.221327781972425 7.979393075250982, -2.284878581564924 9.001695070247706, -5.462630263403322 7.336355051430701, -5.718272808989678 0.7738068295805078)))",53.0,w1208043371,1208043371,way,tee,multipolygon,tee,Greens and bunks,10,"/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-9.74879395260974 25.367357121450596, -3.8648237566129477 20.912661509684085, 2.9829027129410552 20.083688605747056, 6.134485999851404 26.86812769263838, 3.09446386200308 34.8541776202012, -1.4948577184522802 41.11998422061447, -6.895761003271039 41.199091926213214, -11.774678241984184 39.4879728457488, -12.882261916005723 31.856653107182638, -9.74879395260974 25.367357121450596)))",54.0,w1208043372,1208043372,way,tee,multipolygon,tee,Greens and bunks,10,"/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-8.22330466636735 53.93997101313403, -7.451726401670764 56.301788348317814, -7.432820870732968 58.98878294266865, -8.17089212207165 61.69934886111719, -9.599289049909855 64.13773862192443, -11.532192428737769 66.04386542206726, -13.785723884657399 67.19191083221517, -16.105232596320455 67.49100719777402, -18.237038159608584 66.86742104409291, -19.94474519524387 65.4267421022962, -21.04308256823365 63.296160469725464, -21.43210803100935 60.72492839420988, -21.04317267885422 58.01135732832677, -19.95614822517103 55.43288886318692, -18.26412697669509 53.248658704450236, -16.159538465607756 51.70960072276898, -13.864952438579982 50.96948148874276, -11.627438991629221 51.11118740594179, -9.668414750210784 52.1422585556968, -8.22330466636735 53.93997101313403)))",127.0,w1211388839,1211388839,way,tee,multipolygon,tee,Greens and bunks,10,"/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-194.90173516607751 398.10410147171297, -201.87408909866474 400.4182849797553, -210.12523439098152 398.00081181934047, -215.7105369927741 393.9133580064845, -218.84620818898497 382.07151446919625, -216.32456626238488 372.3507813421452, -212.5503022811888 366.3241757907076, -207.14734871400157 365.889113839487, -202.81594186062236 369.7044198266053, -198.10515040264204 375.0399164232931, -195.12355695176862 379.47555943473617, -192.54917008218456 383.9716619226351, -190.37814527511307 387.980550496884, -186.52686586500465 391.569595775311, -183.01757684664565 390.1223235541147, -180.12476680714443 383.1875757712078, -177.71548332904896 373.6514950073183, -171.59932437112766 369.21363477115847, -163.54877395343738 368.3734764240671, -155.6713636941896 366.7503688430611, -143.01667209360429 361.9440011379652, -126.70746316028112 352.06224088306044, -111.22945591192 353.7474543421831, -101.74676700537984 343.51389600093626, -86.56698747540527 319.53676630719656, -76.2142453491258 304.40127787331676, -55.05268143890351 277.4963736707241, -44.69723564614358 257.78209913670935, -32.15886031896899 237.9980716578234, -23.866894346403072 219.35083417301485, -19.488485889451084 201.0303023963661, -17.121406178184355 170.62900460663286, -14.08161747436185 135.417466038582, -12.302542289185062 87.08508020318277, -11.915804650622185 73.26131136170488, -9.166546808044796 45.793137724781445, -9.488369097526165 23.58728283412802, -8.780500714915636 -4.6264113933625595, -0.8086965449762807 -13.596628100749513, 8.346825252946712 -10.963093466721148, 10.505285041295327 4.74797707715652, 3.9978953561755475 36.03995291740375, -0.4997948117719343 60.48750693894135, 2.204149264779277 98.37602358866434, 5.120186613441722 123.30175279060768, 9.422587656544414 138.11140825355096, 15.969102366208073 164.34097882338847, 17.862977896694915 190.2943162112183, 14.908522693805393 213.44493056456713, 10.633552928132723 222.65332438070118, 6.343505923523602 233.72362560170814, 1.1907938962702787 248.92929627515514, 2.176624218040835 254.31634098868017, 1.995439481632075 263.54320381831485, -3.3597623332321445 271.47224008780313, -6.89294285692357 278.3244976754463, -9.592542311243363 290.90314858062584, -21.16230561050163 305.66023223328784, -34.971650418331166 312.1641638139545, -42.025044026212065 324.6885634743012, -50.01085881670831 340.0389245756696, -71.16541741522288 363.75375658213443, -88.15217225291707 373.98806972346847, -106.48014501796266 384.38072573246245, -120.97715885065136 383.62486910187954, -129.05993447343639 405.0677439375295, -144.89106715674816 408.8915885964275, -156.62238626152663 411.0173127200619, -170.21983705595338 415.738095551435, -183.09220117248606 402.659172698518, -186.7503598605007 398.7223109041656, -194.90173516607751 398.10410147171297), (-192.83532116092348 394.23632745498935, -192.1643390752684 392.531390129443, -191.67336180294242 389.01990525880365, -191.87093654288842 387.33354544913027, -193.49600040277366 384.27541227579695, -196.46635722869587 380.1452462241605, -200.2770699186472 375.2568081802815, -203.72106851212027 371.12017915149636, -206.5908270595562 368.2900427265372, -209.32974689233683 367.4081297924886, -211.60746494863918 367.542347370279, -213.47322156248305 369.3214956779025, -215.14683421238362 372.22631011869, -216.26837922426176 375.49787711920317, -217.11702190482822 378.11223511691423, -217.3704633070472 381.0485483009984, -217.35605417050274 383.5707593819552, -216.87132033532552 386.4766588481916, -216.10998811646405 389.15192448313064, -215.00388760402666 391.7975972419299, -212.64660673260647 394.43507098907503, -208.54044813088657 397.17041869611194, -205.42742600453263 398.0375800102388, -202.2473670095711 398.31409152381866, -198.90623668051455 397.9475984261376, -195.00904572682538 396.4259359537232, -192.83532116092348 394.23632745498935)))",10.0,r16389481,16389481,relation,fairway,multipolygon,fairway,Fairways,11,"/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-7.027301808284793 4.958731365838958, -5.789948437462838 -6.3278058762261935, 6.316457532910244 -6.70234231109589, 5.631027239927316 7.544907021701874, -3.2739091948820795 5.908382875229563, -7.027301808284793 4.958731365838958)))",41.0,w1208043357,1208043357,way,tee,multipolygon,tee,Greens and bunks,11,"/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-8.435587862585612 24.011669083481593, -7.452297111720425 8.220462377446438, -2.6020128634723982 8.07622011547437, 5.0223310693607415 8.573515320163096, 4.753218559730039 17.268730114144546, 3.9916909883808858 27.392814160893977, -2.5726358850415356 25.907882142048493, -8.435587862585612 24.011669083481593)))",42.0,w1208043358,1208043358,way,tee,multipolygon,tee,Greens and bunks,11,"/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-208.95404271379593 406.24222203527324, -205.36829697043723 401.62336077928103, -201.91630849323514 404.335856918899, -198.8364570746431 408.97527231951244, -195.12860874431686 410.9802992184018, -194.21713316198233 415.61771911728783, -197.29741826112456 418.760182311421, -199.81148054436264 413.2952941385656, -204.08194940895817 412.71276315159184, -207.17295149992233 412.13987945307053, -208.85985587568356 406.8353296547798, -208.95404271379593 406.24222203527324)))",110.0,w1208043438,1208043438,way,bunker,multipolygon,bunker,Greens and bunks,11,"/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-198.49125510194628 369.9021679680868, -196.05398554872892 364.2900324841935, -193.7089297819313 363.2363789830947, -192.12239707954396 367.39923730584906, -190.20987719018984 369.7284130280559, -187.7637738351848 368.671754479617, -186.08199939353858 373.0868244751855, -184.0792778373822 380.77045170740803, -184.57387692959333 383.3682371309146, -188.0833183234358 384.1700469253419, -190.99349903084547 380.0453437365536, -192.7987122656725 377.77462255085993, -195.93782946324322 375.3828078699871, -198.49125510194628 369.9021679680868)))",111.0,w1208043439,1208043439,way,bunker,multipolygon,bunker,Greens and bunks,11,"/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-192.83532116092348 394.23632745498935, -192.1643390752684 392.531390129443, -191.67336180294242 389.01990525880365, -191.87093654288842 387.33354544913027, -193.49600040277366 384.27541227579695, -196.46635722869587 380.1452462241605, -200.2770699186472 375.2568081802815, -203.72106851212027 371.12017915149636, -206.5908270595562 368.2900427265372, -209.32974689233683 367.4081297924886, -211.60746494863918 367.542347370279, -213.47322156248305 369.3214956779025, -215.14683421238362 372.22631011869, -216.26837922426176 375.49787711920317, -217.11702190482822 378.11223511691423, -217.3704633070472 381.0485483009984, -217.35605417050274 383.5707593819552, -216.87132033532552 386.4766588481916, -216.10998811646405 389.15192448313064, -215.00388760402666 391.7975972419299, -212.64660673260647 394.43507098907503, -208.54044813088657 397.17041869611194, -205.42742600453263 398.0375800102388, -202.2473670095711 398.31409152381866, -198.90623668051455 397.9475984261376, -195.00904572682538 396.4259359537232, -192.83532116092348 394.23632745498935)))",122.0,w1211388833,1211388833,way,green,multipolygon,green,Greens and bunks,11,"/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((16.366637006402062 193.47557994739986, 2.567088028838538 185.8133339004587, -12.466926664634693 201.55644183550407, -24.120469675050405 226.2667393373374, -23.04802109708669 250.3391085967894, -17.156738234929257 273.09740473983425, -10.678466935186451 297.30704995231804, -5.708046957596601 315.2700261932125, 4.981761009186763 341.06441110200535, 11.355007390499749 349.267117379967, 13.69902255566061 353.263879129762, 15.031443883495346 357.1948691668524, 13.288782070118343 366.1148844055549, 9.43703708633811 379.5895095703065, 9.044556124304158 388.9973346331783, 15.470658598087583 393.87131350720097, 25.650741506489112 393.22083788149826, 32.66251445584507 387.5594904176785, 34.52787352271267 380.21591341352064, 33.160039349107684 372.73794799452503, 30.714022873689352 363.92255549872857, 21.993894929819305 356.14405256651594, 21.133941504501408 345.8258913125121, 25.523247752075182 334.95346988823826, 22.780739654108256 316.8256402145323, 19.143743615756456 297.4547948431689, 17.58579733205738 286.6562119892558, 17.120416819786946 274.1863338270025, 13.099995803301026 256.69034040131123, 12.366274751398706 235.33740884120448, 11.314890330633915 223.60496674174215, 13.518327219550237 205.75041458377768, 16.366637006402062 193.47557994739986), (16.532473072675025 359.6885010038966, 21.412497848783268 357.4463857148487, 26.381037348795143 361.1795941858179, 28.89216572947245 364.51021133998324, 30.524947692943254 367.9938142936055, 31.91027751636404 373.79916802086996, 31.595867308563115 380.10666176012023, 31.159972998765262 386.41821048388124, 24.735680978801884 391.15204658450125, 18.826672449410843 391.51417204578706, 13.632976669170406 389.54898442848275, 11.378689842506137 386.1615336585271, 10.682912748451258 381.9227461066623, 10.642893075222693 377.8108736374895, 11.60393469762149 374.54131529939673, 13.420042349743632 369.48371595304593, 14.601633424912674 363.88123967574643, 16.532473072675025 359.6885010038966)))",11.0,r16389482,16389482,relation,fairway,multipolygon,fairway,Fairways,12,"/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((3.3290260166632044 11.350066375958932, 6.94159993052331 11.287798118775072, 7.021710691465576 3.2939778581555856, 7.198917749287074 -11.406275623345437, -6.045750538242094 -12.327546610800937, -7.23129827232817 -1.0060605651244714, -6.790745658154976 12.34339088923548, -3.5955854149452415 12.162338797078291, 3.3290260166632044 11.350066375958932)))",109.0,w1208043437,1208043437,way,tee,multipolygon,tee,Greens and bunks,12,"/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((29.092054943393496 357.3107033118879, 34.03625950307326 352.598118643092, 37.143589976252585 358.5098790395057, 42.34277183942389 359.76907268558875, 43.81893788493374 364.3045544175777, 41.08479803696834 368.2546513683053, 42.59289560359557 373.3118901261639, 38.393737177646415 379.3961463832841, 35.69638239154757 376.2969612290078, 35.35811211743806 372.36093969641047, 30.714022873689352 363.92255549872857, 28.61591233653511 360.1186714813764, 29.092054943393496 357.3107033118879)))",117.0,w1208049639,1208049639,way,bunker,multipolygon,bunker,Greens and bunks,12,"/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
