WKT,fid,full_id,osm_id,osm_type,golf,type,lie,layer,hole_ref,path
"MULTIPOLYGON (((-20.525581190399574 126.32852222992256, -16.911362263949925 114.25932674055844, -12.53220308281244 96.22588904665804, -10.674130472031264 88.34032386468493, -8.823310737491662 83.31872174389332, -6.758588865876173 80.44865655637182, -3.6702506301451137 76.96928328312083, 0.5780630661805972 75.20240052911845, 6.17897198326279 75.73322704311181, 11.99677901975631 77.3504494490237, 17.237316316177974 79.00019625214668, 23.89035377171456 77.34687784644734, 29.09749888756073 74.8861007734888, 34.191279271501664 71.06119125471992, 39.96919444164353 64.59994891872498, 46.71542620774674 54.92880198501666, 47.26330470011838 56.49824848490766, 40.6298250438312 65.46815525158877, 34.67389866723105 72.14383062993988, 29.44042752104114 75.97301340812805, 23.828321438428887 78.56684920169869, 17.409717401892202 80.20949838923457, 11.658881452559495 78.47043108609, 5.551548935404324 76.75800895895577, 0.5526161091982473 76.54367217638651, -3.218491097320356 77.89284695096853, -6.050800933949191 81.38974641368009, -8.12740182820498 84.4875254360943, -9.710360297206286 88.74455600719898, -11.82928466831018 96.90042830578136, -15.893853254301114 114.39434098207244, -19.459133626901238 126.75934382690798, -20.525581190399574 126.32852222992256)))",20.0,w1211363243,1211363243,way,water_hazard,multipolygon,water_hazard,Fairways,2,"/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((22.41529677439431 218.47606900790765, 25.040401373115802 213.8714909436669, 28.89665066871919 213.64597073363825, 32.07683838008614 217.75292046854133, 30.73370315861959 223.22243722399548, 26.82347165430761 226.08687396830533, 22.73445477401865 225.1600274668874, 22.41529677439431 218.47606900790765)))",95.0,w1208043422,1208043422,way,bunker,multipolygon,bunker,Greens and bunks,2,"/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-6.390609801961712 387.7076480531275, -5.162054069196244 382.16206372424153, -7.0912245829094855 377.65220916467, -4.949595375891351 372.26931774220134, -2.1086227897374674 372.2567360696314, -0.1284429722636463 375.47000709357803, -0.2805225780217219 380.1641994954218, 1.9710578758233903 382.7815546813338, 3.1527437091750086 385.90820037056915, 2.045846206776612 391.8671636944657, -1.0740232601573687 397.7093228960814, -4.064738250886089 398.7311994016966, -5.794569026452151 396.1276138902724, -4.4879730222259315 391.0911807436048, -6.390609801961712 387.7076480531275)))",98.0,w1208043425,1208043425,way,bunker,multipolygon,bunker,Greens and bunks,2,"/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-29.518966574246317 382.38687974572827, -29.882239765070306 375.1192806234815, -26.099010163456022 371.1726933859029, -21.01119866393978 369.7552579105934, -19.348269740513494 373.31226418080973, -22.171442672711375 380.6957023354619, -23.335328853536375 384.93991312658295, -25.732512307609596 390.7074992579385, -28.33300286507652 394.55232363712753, -31.775638936059487 392.7102928065517, -31.075414388086966 387.49304023034824, -29.518966574246317 382.38687974572827)))",99.0,w1208043426,1208043426,way,bunker,multipolygon,bunker,Greens and bunks,2,"/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-21.778245338789713 382.17631721210523, -25.996834202314894 391.6407265175519, -29.32805040983709 399.5599889032826, -30.10149186662048 403.98025698602055, -30.342542459526562 409.19745383550776, -28.461905578348592 412.98214607812156, -25.443546999259876 415.831376904913, -21.4537373732617 416.06871380885536, -17.05951016899499 414.9391952288272, -12.936983618571132 410.8020971022745, -10.666304834902284 404.63177332985083, -10.090919124449188 397.8487471812434, -8.99958897294872 384.8668801525116, -11.02515538629298 376.384839328465, -5.442172001774617 362.7400394896051, -2.1002789412618794 350.73950999198246, 0.3249551179609676 337.85324797203543, 7.208704092322926 323.24264074790904, 11.257459856626408 311.6559512630272, 11.521993653063094 292.09659504663364, 16.214230753413865 260.64777355825413, 19.280250189537657 232.5680159676233, 21.593023764508846 208.00725112443956, 24.654414954470386 187.8516725704833, 26.719984428723272 168.6980429980497, 26.310688939693453 153.81910950383485, 21.545253812680322 147.64804355012643, 16.37752850375528 147.22463619677796, 8.57624355307618 150.4162166901267, 1.8591491719764788 155.43628124988004, -3.7607426851335704 165.07909345658504, -7.831152174319076 181.22482178414316, -6.8179944693189976 192.61031849476353, -4.783475779219462 202.7613623885543, 1.2394867214648626 217.91627450218243, 1.7267889114679167 227.60835711462846, -4.471807733289648 241.2186491763316, -13.043747961813944 255.83105740143196, -20.607802825742997 271.43133843403916, -23.635938206836965 283.47386087799464, -24.63448106170168 299.4276825997156, -26.34215458508996 319.48413773732796, -25.020203130267817 340.09673725054995, -21.462100103885806 357.96693996624185, -17.70720014726881 368.3731534529636, -17.111297841801317 375.1299675738926, -18.9970601985761 378.59004151747854, -21.778245338789713 382.17631721210523)))",101.0,w1208043428,1208043428,way,fairway,multipolygon,fairway,Greens and bunks,2,"/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-13.724783964459032 380.3717299665607, -12.73885234221737 382.31514622873306, -11.995647636008067 385.2199851615944, -11.952413615074573 396.39118815096367, -12.331489137344683 400.44962232853436, -13.236189390731909 405.5865619361077, -13.93265427566224 408.32557964200646, -15.594601324506725 411.26901723247215, -18.37285971883531 412.958576022462, -20.883730999672746 413.4813423644175, -23.107332180294023 413.47416369476946, -25.307152235388518 413.28874930401184, -27.906484682505152 409.87231479125626, -28.698176867904266 406.7966974474177, -27.96324048157647 400.3690535219687, -24.574907615826938 390.40888528027267, -21.028192674794322 382.6465480400941, -17.966746935291987 379.02459176521575, -15.581860013748793 379.05569258824585, -13.724783964459032 380.3717299665607)))",102.0,w1208043429,1208043429,way,green,multipolygon,green,Greens and bunks,2,"/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((6.893123227828622 10.197726355212353, 7.561147273204688 -0.6953069250300814, 7.836678922015519 -9.89481465021413, 4.913560229112293 -12.071028585274917, -0.9694597463898701 -13.620674211603045, -3.3689321471079583 -14.174234873609066, -6.0981135161155695 -10.525717011931874, -7.90515374431936 -3.659543408278978, -8.174288511433206 2.9803272692640803, -7.529967963226319 9.076343941336518, -4.3075847533826135 11.880858790538014, 2.158499707752369 14.191780465858983, 5.31444473012087 12.933126862066047, 6.893123227828622 10.197726355212353)))",121.0,w1211363241,1211363241,way,tee,multipolygon,tee,Greens and bunks,2,"/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
